folder	desc	name	Latitude	Longitude	thumbnail	url	date	n-size	symbol	icon_size	color
Folder1	TrailToTheTwins	Tom begins the Twin Trek	35.7035972222222	-106.124955555556	https://c7.staticflickr.com/6/5569/31661134142_c16b6d190e_q.jpg	https://www.flickr.com/photos/139088815@N08/31661134142/in/album-72157674263303274	2016:12:13 10:26:29	https://c7.staticflickr.com/6/5569/31661134142_c16b6d190e_n.jpg			orange
Folder1	TopOfOldSmokey	Rising to the challenge!	35.6954777777778	-106.155586111111	https://c8.staticflickr.com/6/5612/31692038751_12a5076d71_q.jpg	https://www.flickr.com/photos/139088815@N08/31692038751/in/album-72157674263303274	2016:12:13 12:14:04	https://c8.staticflickr.com/6/5612/31692038751_12a5076d71_n.jpg			orange
Folder1	PeakAlignment	Tetilla aligns with Sandia as Tom surveys the view	35.7002916666667	-106.158041666667	https://c2.staticflickr.com/1/261/31692044881_f1da2d22e2_q.jpg	https://www.flickr.com/photos/139088815@N08/31692044881/in/album-72157674263303274	2016:12:13 11:57:30	https://c2.staticflickr.com/1/261/31692044881_f1da2d22e2_n.jpg			orange
Folder1	NorthTwin	Nearing the North peak, hill designations get confusing.	35.7060611111111	-106.156027777778	https://c2.staticflickr.com/1/710/31808558345_865c18ee48_q.jpg	https://www.flickr.com/photos/139088815@N08/31808558345/in/album-72157674263303274	2016:12:13 11:21:00	https://c2.staticflickr.com/1/710/31808558345_865c18ee48_n.jpg			orange
Folder1	MtnViews	Sangre de Cristos highlight the scenery	35.7074555555556	-106.152180555556	https://c2.staticflickr.com/1/722/31808567425_5c0cf86077_q.jpg	https://www.flickr.com/photos/139088815@N08/31808567425/in/album-72157674263303274	2016:12:13 11:12:59	https://c2.staticflickr.com/1/722/31808567425_5c0cf86077_n.jpg			orange
Folder1	LavaPeaks	Numerous lava peaks dot the landscape here	35.6976277777778	-106.152777777778	https://c1.staticflickr.com/6/5569/31661169552_ff9f5fe63c_q.jpg	https://www.flickr.com/photos/139088815@N08/31661169552/in/album-72157674263303274	2016:12:13 12:39:03	https://c1.staticflickr.com/6/5569/31661169552_ff9f5fe63c_n.jpg			orange
Folder1	Hogback	A hogback ridge points the way back	35.6975777777778	-106.152819444444	https://c3.staticflickr.com/1/743/31661188402_ea797d05ed_q.jpg	https://www.flickr.com/photos/139088815@N08/31661188402/in/album-72157674263303274	2016:12:13 12:40:31	https://c3.staticflickr.com/1/743/31661188402_ea797d05ed_n.jpg			orange
Folder1	HillsDenizon	Natures beauty infiltrates every part of the desert landscape	35.6952944444444	-106.155458333333	https://c1.staticflickr.com/1/590/31771327296_73fab62c03_q.jpg	https://www.flickr.com/photos/139088815@N08/31771327296/in/album-72157674263303274	2016:12:13 12:21:54	https://c1.staticflickr.com/1/590/31771327296_73fab62c03_n.jpg			orange
Folder1	FindingWayBack	Bushwhacking the way back from the peaks	35.6983111111111	-106.149675	https://c3.staticflickr.com/1/532/31436074410_d97f4451bc_q.jpg	https://www.flickr.com/photos/139088815@N08/31436074410/in/album-72157674263303274	2016:12:13 12:50:32	https://c3.staticflickr.com/1/532/31436074410_d97f4451bc_n.jpg			orange
Folder1	CarefulView	A peak around the stone ridge to asses our return path	35.69855	-106.149986111111	https://c3.staticflickr.com/1/447/31661180682_068b10a442_q.jpg	https://www.flickr.com/photos/139088815@N08/31661180682/in/album-72157674263303274	2016:12:13 12:49:44	https://c3.staticflickr.com/1/447/31661180682_068b10a442_n.jpg			orange
