folder	desc	name	Latitude	Longitude	thumbnail	url	date	n-size	symbol	icon_size	color
Folder1	ValleyView	Looking into the Pajarito Valley	35.8056472222222	-106.156566666667	https://c4.staticflickr.com/6/5764/31337759715_d66bcaa6cf_q.jpg	https://www.flickr.com/photos/139088815@N08/31337759715/in/album-72157673267506444	2016:11:29 13:06:42	https://c4.staticflickr.com/6/5764/31337759715_d66bcaa6cf_n.jpg			orange
Folder1	UpTheTrail	Tom pauses for a break on the trail up to Sagebrush Flats	35.8075444444444	-106.170852777778	https://c7.staticflickr.com/6/5545/31301959006_1ab508b4a3_q.jpg	https://www.flickr.com/photos/139088815@N08/31301959006/in/album-72157673267506444	2016:11:29 12:23:51	https://c7.staticflickr.com/6/5545/31301959006_1ab508b4a3_n.jpg			orange
Folder1	TrailheadToSagebrush	Sagebrush Flats trail breaks from the Soda Springs trail	35.8093083333333	-106.178305555556	https://c2.staticflickr.com/6/5350/30530412513_3dbc829c96_q.jpg	https://www.flickr.com/photos/139088815@N08/30530412513/in/album-72157673267506444	2016:11:29 14:23:47	https://c2.staticflickr.com/6/5350/30530412513_3dbc829c96_n.jpg			orange
Folder1	SodaSpringsStart	Huge mud pile on Soda Springs trail	35.8311805555556	-106.165375	https://c5.staticflickr.com/6/5671/31301971156_73f3412117_q.jpg	https://www.flickr.com/photos/139088815@N08/31301971156/in/album-72157673267506444	2016:11:29 11:01:14	https://c5.staticflickr.com/6/5671/31301971156_73f3412117_n.jpg			orange
Folder1	SagebrushFlats	Spectacular views abound at Sagebrush Flats	35.8036083333333	-106.163222222222	https://c7.staticflickr.com/6/5830/30515529734_74496df1a4_q.jpg	https://www.flickr.com/photos/139088815@N08/30515529734/in/album-72157673267506444	2016:11:29 13:34:19	https://c7.staticflickr.com/6/5830/30515529734_74496df1a4_n.jpg			orange
Folder1	OtowiBackground	Beautiful Otowi peak looms behind Ken	35.8352111111111	-106.163458333333	https://c1.staticflickr.com/6/5611/30515587264_2ae9ba7034_q.jpg	https://www.flickr.com/photos/139088815@N08/30515587264/in/album-72157673267506444	2016:11:29 10:51:51	https://c1.staticflickr.com/6/5611/30515587264_2ae9ba7034_n.jpg			orange
Folder1	EnRouteToSodaSprings	A little snow highlights the Soda Springs trail	35.8302694444444	-106.164786111111	https://c5.staticflickr.com/6/5631/31193979892_cf76eb5ec0_q.jpg	https://www.flickr.com/photos/139088815@N08/31193979892/in/album-72157673267506444	2016:11:29 11:03:31	https://c5.staticflickr.com/6/5631/31193979892_cf76eb5ec0_n.jpg			orange
Folder1	EndpointView	A view from the Diablo Dropoff	35.8055472222222	-106.156722222222	https://c2.staticflickr.com/6/5771/31337819425_054598a4fd_q.jpg	https://www.flickr.com/photos/139088815@N08/31337819425/in/album-72157673267506444	2016:11:29 13:03:37	https://c2.staticflickr.com/6/5771/31337819425_054598a4fd_n.jpg			orange
Folder1	DropToDiablo	Is there a way down to Diablo?	35.8058583333333	-106.156730555556	https://c1.staticflickr.com/6/5638/30969055320_4e3f9b1ca3_q.jpg	https://www.flickr.com/photos/139088815@N08/30969055320/in/album-72157673267506444	2016:11:29 13:00:16	https://c1.staticflickr.com/6/5638/30969055320_4e3f9b1ca3_n.jpg			orange
Folder1	CloudyMorning	A cloudy cold start, but rewarding views	35.8311166666667	-106.165291666667	https://c6.staticflickr.com/6/5740/31337840725_fd93ef6934_q.jpg	https://www.flickr.com/photos/139088815@N08/31337840725/in/album-72157673267506444	2016:11:29 11:01:28	https://c6.staticflickr.com/6/5740/31337840725_fd93ef6934_n.jpg			orange
