folder	desc	name	Latitude	Longitude	thumbnail	url	date	n-size	symbol	icon_size	color
Folder1	EmbudoJct	Where Mano leaves Embudo	35.0991361111111	-106.471697222222	https://c1.staticflickr.com/5/4221/34833547386_f969a4db89_q.jpg	https://www.flickr.com/photos/139088815@N08/34833547386/in/album-72157682282811990	2017:05:24 09:25:40	https://c1.staticflickr.com/5/4221/34833547386_f969a4db89_n.jpg			pink
Folder1	OpenSpace	Looking back for a view	35.0971722222222	-106.472416666667	https://c1.staticflickr.com/5/4221/34873374845_15ce701044_q.jpg	https://www.flickr.com/photos/139088815@N08/34873374845/in/album-72157682282811990	2017:05:24 09:30:13	https://c1.staticflickr.com/5/4221/34873374845_15ce701044_n.jpg			pink
Folder1	MondoBoulders	Great round boulders accent many of the views	35.0909305555556	-106.468727777778	https://c1.staticflickr.com/5/4246/34873383535_a911a8fdbf_q.jpg	https://www.flickr.com/photos/139088815@N08/34873383535/in/album-72157682282811990	2017:05:24 09:56:15	https://c1.staticflickr.com/5/4246/34873383535_a911a8fdbf_n.jpg			pink
Folder1	FlatAtLast	Conqueror of the first steep hills	35.0881694444444	-106.466736111111	https://c1.staticflickr.com/5/4274/34873349255_dcc5c8e3a0_q.jpg	https://www.flickr.com/photos/139088815@N08/34873349255/in/album-72157682282811990	2017:05:24 10:16:56	https://c1.staticflickr.com/5/4274/34873349255_dcc5c8e3a0_n.jpg			pink
Folder1	SereneView	Remote and serene - a quiet spot on the trail	35.08695	-106.466583333333	https://c1.staticflickr.com/5/4248/34873389485_1cfb90a7ec_q.jpg	https://www.flickr.com/photos/139088815@N08/34873389485/in/album-72157682282811990	2017:05:24 10:19:37	https://c1.staticflickr.com/5/4248/34873389485_1cfb90a7ec_n.jpg			pink
Folder1	SouthView	Looking towards Magdalena	35.0851333333333	-106.466308333333	https://c1.staticflickr.com/5/4204/34873368995_772625fc17_q.jpg	https://www.flickr.com/photos/139088815@N08/34873368995/in/album-72157682282811990	2017:05:24 10:24:34	https://c1.staticflickr.com/5/4204/34873368995_772625fc17_n.jpg			pink
Folder1	SaddleView	Saddle of Mano Trail	35.0800861111111	-106.462608333333	https://c1.staticflickr.com/5/4273/34873365115_43c7e6c30f_q.jpg	https://www.flickr.com/photos/139088815@N08/34873365115/in/album-72157682282811990	2017:05:24 10:56:53	https://c1.staticflickr.com/5/4273/34873365115_43c7e6c30f_n.jpg			pink
Folder1	ManOnTop	Tom scrambles for a view	35.0787666666667	-106.463363888889	https://c1.staticflickr.com/5/4276/34873358795_b30bb800a6_q.jpg	https://www.flickr.com/photos/139088815@N08/34873358795/in/album-72157682282811990	2017:05:24 11:08:28	https://c1.staticflickr.com/5/4276/34873358795_b30bb800a6_n.jpg			pink
Folder1	PeakView	ABQ from up on high	35.0779166666667	-106.463994444444	https://c1.staticflickr.com/5/4246/34709750172_405611b855_q.jpg	https://www.flickr.com/photos/139088815@N08/34709750172/in/album-72157682282811990	2017:05:24 11:08:52	https://c1.staticflickr.com/5/4246/34709750172_405611b855_n.jpg			pink
Folder1	RoyalPair	It seemed to be a pair profile	35.0786694444444	-106.463272222222	https://c1.staticflickr.com/5/4219/34833538866_51dde62242_q.jpg	https://www.flickr.com/photos/139088815@N08/34833538866/in/album-72157682282811990	2017:05:24 11:12:46	https://c1.staticflickr.com/5/4219/34833538866_51dde62242_n.jpg			pink
Folder1	SpringFlowers	So many colors along the way	35.0839027777778	-106.476025	https://c1.staticflickr.com/5/4222/34833554696_71e1f18509_q.jpg	https://www.flickr.com/photos/139088815@N08/34833554696/in/album-72157682282811990	2017:05:24 11:49:53	https://c1.staticflickr.com/5/4222/34833554696_71e1f18509_n.jpg			pink
Folder1	ManoDenizen	Lizard hideaway...	35.0836583333333	-106.476444444444	https://c1.staticflickr.com/5/4227/34030087294_719e242987_q.jpg	https://www.flickr.com/photos/139088815@N08/34030087294/in/album-72157682282811990	2017:05:24 11:53:32	https://c1.staticflickr.com/5/4227/34030087294_719e242987_n.jpg			pink
Folder1	ManyOptions	The foothills are woven with offshoots	35.0897555555556	-106.475961111111	https://c1.staticflickr.com/5/4224/34833561596_e4d888ddaf_q.jpg	https://www.flickr.com/photos/139088815@N08/34833561596/in/album-72157682282811990	2017:05:24 12:11:30	https://c1.staticflickr.com/5/4224/34833561596_e4d888ddaf_n.jpg			pink
